Airport_ID,Name,Type,IATA
17054,Hollister Municipal Airport,small_airport,HLI
302209,Cape Vogel Airport,small_airport,CVL
311044,Hughes Airport,closed,CVR
17055,Chitina Airport,small_airport,CXC
44646,Lefkoniko Airport,medium_airport,GEC
46596,Arctic Bay Airport,small_airport,YAB
1652,Cat Lake Airport,medium_airport,YAC
1653,La Grande-3 Airport,small_airport,YAR
1654,Fort Frances Municipal Airport,medium_airport,YAG
1655,La Grande-4 Airport,medium_airport,YAH
1656,Alert Bay Airport,medium_airport,YAL
1657,Sault Ste Marie Airport,medium_airport,YAM
1658,Kasabonika Airport,medium_airport,XKS
1659,Kangirsuk Airport,medium_airport,YKG
1660,Attawapiskat Airport,medium_airport,YAT
1665,St. Anthony Airport,medium_airport,YAY
1666,Tofino / Long Beach Airport,medium_airport,YAZ
1667,Banff Airport,small_airport,YBA
1668,Kugaaruk Airport,medium_airport,YBB
1669,Baie Comeau Airport,medium_airport,YBC
1670,Bella Coola Airport,medium_airport,QBC
1671,Uranium City Airport,medium_airport,YBE
1672,Bonnyville Airport,medium_airport,YBY
1673,CFB Bagotville,medium_airport,YBG
1674,Baker Lake Airport,medium_airport,YBK
1675,Campbell River Airport,medium_airport,YBL
1677,Tadoule Lake Airport,medium_airport,XTL
1678,Brandon Municipal Airport,medium_airport,YBR
1679,Brochet Airport,medium_airport,YBT
1681,Berens River Airport,medium_airport,YBV
1683,Lourdes de Blanc Sablon Airport,medium_airport,YBX
1684,Cartwright Airport,medium_airport,YRF
1685,Cambridge Bay Airport,medium_airport,YCB
1686,Cornwall Regional Airport,medium_airport,YCC
1687,Nanaimo Airport,medium_airport,YCD
1688,Centralia / James T. Field Memorial Aerodrome,medium_airport,YCE
1689,Castlegar/West Kootenay Regional Airport,medium_airport,YCG
1690,Miramichi Airport,medium_airport,YCH
1364,Chatham Kent Airport,small_airport,XCM
1691,Charlo Airport,medium_airport,YCL
1692,Cochrane Airport,medium_airport,YCN
1693,Kugluktuk Airport,medium_airport,YCO
1695,Chetwynd Airport,medium_airport,YCQ
1696,Cross Lake (Charlie Sinclair Memorial) Airport,medium_airport,YCR
1697,Chesterfield Inlet Airport,medium_airport,YCS
1698,Coronation Airport,small_airport,YCT
28111,Cartierville Airport,closed,YCV
1699,Chilliwack Airport,small_airport,YCW
1701,Clyde River Airport,medium_airport,YCY
1702,Fairmont Hot Springs Airport,small_airport,YCZ
1703,Dawson City Airport,medium_airport,YDA
1704,Burwash Airport,medium_airport,YDB
1706,Deer Lake Airport,medium_airport,YDF
1708,Dease Lake Airport,small_airport,YDL
1709,Ross River Airport,medium_airport,XRR
1710,Dauphin Barker Airport,medium_airport,YDN
1711,Dolbeau St Felicien Airport,medium_airport,YDO
1712,Nain Airport,medium_airport,YDP
1713,Dawson Creek Airport,medium_airport,YDQ
1717,Edmonton International Airport,large_airport,YEG
1718,Arviat Airport,medium_airport,YEK
1719,Elliot Lake Municipal Airport,medium_airport,YEL
1720,Manitoulin East Municipal Airport,medium_airport,YEM
1721,Estevan Airport,medium_airport,YEN
1722,Fort Severn Airport,medium_airport,YER
1724,Edson Airport,medium_airport,YET
1725,Eureka Airport,small_airport,YEU
1726,Inuvik Mike Zubko Airport,medium_airport,YEV
1727,Amos/Magny Airport,medium_airport,YEY
1728,Fort Albany Airport,medium_airport,YFA
1729,Iqaluit Airport,medium_airport,YFB
1730,Fredericton Airport,medium_airport,YFC
1732,Forestville Airport,medium_airport,YFE
1733,Fort Hope Airport,medium_airport,YFH
1734,La Macaza / Mont-Tremblant International Inc Airport,medium_airport,YTM
1735,Flin Flon Airport,medium_airport,YFO
1736,Fort Resolution Airport,medium_airport,YFR
1737,Fort Simpson Airport,medium_airport,YFS
1738,Makkovik Airport,medium_airport,YMN
1739,Texada Gillies Bay Airport,medium_airport,YGB
1742,Fort Good Hope Airport,medium_airport,YGH
1743,Kingston Norman Rogers Airport,medium_airport,YGK
1744,La Grande Rivière Airport,medium_airport,YGL
1745,Gimli Industrial Park Airport,medium_airport,YGM
1746,Gods Lake Narrows Airport,medium_airport,YGO
1747,Gaspé (Michel-Pouliot) Airport,medium_airport,YGP
1748,Geraldton Greenstone Regional Airport,medium_airport,YGQ
1749,Îles-de-la-Madeleine Airport,medium_airport,YGR
1750,Igloolik Airport,medium_airport,YGT
1751,Havre St Pierre Airport,medium_airport,YGV
1752,Kuujjuarapik Airport,medium_airport,YGW
1753,Gillam Airport,medium_airport,YGX
1754,Grise Fiord Airport,medium_airport,YGZ
1755,Quaqtaq Airport,medium_airport,YQC
1756,Hudson Bay Airport,small_airport,YHB
1757,Dryden Regional Airport,medium_airport,YHD
1758,Hope Airport,medium_airport,YHE
1759,Hearst René Fontaine Municipal Airport,medium_airport,YHF
1760,Nemiscau Airport,medium_airport,YNS
1761,Ulukhaktok Holman Airport,medium_airport,YHI
1762,Gjoa Haven Airport,medium_airport,YHK
1763,John C. Munro Hamilton International Airport,medium_airport,YHM
1764,Hornepayne Municipal Airport,medium_airport,YHN
1765,Hopedale Airport,medium_airport,YHO
1766,Chevery Airport,medium_airport,YHR
1767,Haines Junction Airport,medium_airport,YHT
1768,Montréal / Saint-Hubert Airport,medium_airport,YHU
1769,Hay River / Merlyn Carter Airport,medium_airport,YHY
1770,Halifax / Stanfield International Airport,large_airport,YHZ
1771,Atikokan Municipal Airport,medium_airport,YIB
1772,Digby / Annapolis Regional Airport,medium_airport,YDG
1773,St Augustin Airport,medium_airport,YIF
1774,Ivujivik Airport,medium_airport,YIK
1775,Pond Inlet Airport,medium_airport,YIO
1776,Island Lake Airport,medium_airport,YIV
1777,Jasper Airport,small_airport,YJA
1778,Fort Liard Airport,medium_airport,YJF
1780,St Jean Airport,medium_airport,YJN
1783,Stephenville Airport,medium_airport,YJT
1784,Kamloops Airport,medium_airport,YKA
1785,Collins Bay Airport,small_airport,YKC
1786,Aklavik/Freddie Carmichael Airport,medium_airport,LAK
1787,Waterloo Airport,medium_airport,YKF
1788,Kangiqsujuaq (Wakeham Bay) Airport,medium_airport,YWB
1789,Key Lake Airport,medium_airport,YKJ
1790,Schefferville Airport,medium_airport,YKL
1340,Kincardine Municipal Airport,small_airport,YKD
1791,Akulivik Airport,medium_airport,AKV
1792,Waskaganish Airport,medium_airport,YKQ
1793,Kirkland Lake Airport,medium_airport,YKX
1794,Kindersley Airport,medium_airport,YKY
1795,Buttonville Municipal Airport,medium_airport,YKZ
1796,Aupaluk Airport,medium_airport,YPJ
1797,Lac La Biche Airport,small_airport,YLB
1798,Kimmirut Airport,medium_airport,YLC
1799,Chapleau Airport,medium_airport,YLD
1800,Lansdowne House Airport,medium_airport,YLH
1801,Meadow Lake Airport,medium_airport,YLJ
1802,Lutselk'e Airport,medium_airport,YSG
1803,Lloydminster Airport,medium_airport,YLL
1804,La Tuque Airport,small_airport,YLQ
1805,Leaf Rapids Airport,medium_airport,YLR
1293,Barrie-Orillia (Lake Simcoe Regional Airport),small_airport,YLK
1806,Alert Airport,medium_airport,YLT
1807,Kangiqsualujjuaq (Georges River) Airport,medium_airport,XGR
1808,Kelowna International Airport,medium_airport,YLW
17057,Chatham Seaplane Base,seaplane_base,CYM
1809,Mayo Airport,medium_airport,YMA
1810,Matane Airport,medium_airport,YME
1811,Manitouwadge Airport,medium_airport,YMG
1812,Mary's Harbour Airport,medium_airport,YMH
1813,Moose Jaw Air Vice Marshal C. M. McEwen Airport,medium_airport,YMJ
1814,Charlevoix Airport,medium_airport,YML
1815,Fort McMurray Airport,medium_airport,YMM
1816,Moosonee Airport,medium_airport,YMO
1817,Chapais Airport,medium_airport,YMT
1818,Umiujaq Airport,medium_airport,YUD
1819,Maniwaki Airport,small_airport,YMW
1820,Montreal International (Mirabel) Airport,medium_airport,YMX
1822,Natashquan Airport,medium_airport,YNA
1823,Wemindji Airport,medium_airport,YNC
1824,Ottawa / Gatineau Airport,medium_airport,YND
1825,Norway House Airport,medium_airport,YNE
1826,Hudsons Hope Airport,small_airport,YNH
1827,Langley Airport,small_airport,YLY
1828,Points North Landing Airport,medium_airport,YNL
1829,Matagami Airport,medium_airport,YNM
1831,Fort Mackay / Horizon Airport,small_airport,HZP
1832,Ekati Airport,medium_airport,YOA
1833,Old Crow Airport,medium_airport,YOC
1834,CFB Cold Lake,medium_airport,YOD
1835,Oxford House Airport,medium_airport,YOH
1836,High Level Airport,medium_airport,YOJ
1837,Toronto/Oshawa Executive Airport,medium_airport,YOO
1838,Rainbow Lake Airport,medium_airport,YOP
1839,Owen Sound / Billy Bishop Regional Airport,medium_airport,YOS
1840,Ottawa Macdonald-Cartier International Airport,large_airport,YOW
1841,C J.H.L.(Joe) Lecomte) Heliport,heliport,YOY
1842,Prince Albert Glass Field,medium_airport,YPA
1843,Paulatuk (Nora Aliqatchialuk Ruben) Airport,medium_airport,YPC
1844,Port Hawkesbury Airport,medium_airport,YPS
1845,Peace River Airport,medium_airport,YPE
1846,Southport Airport,medium_airport,YPG
1847,Inukjuak Airport,medium_airport,YPH
1849,Pickle Lake Airport,medium_airport,YPL
1850,Pikangikum Airport,medium_airport,YPM
1851,Port Menier Airport,medium_airport,YPN
1852,Peawanuck Airport,medium_airport,YPO
1854,Peterborough Airport,medium_airport,YPQ
1855,Prince Rupert Airport,medium_airport,YPR
1859,Powell River Airport,medium_airport,YPW
1860,Puvirnituq Airport,medium_airport,YPX
1861,Fort Chipewyan Airport,medium_airport,YPY
1862,Burns Lake Airport,small_airport,YPZ
1863,Muskoka Airport,medium_airport,YQA
1864,Quebec Jean Lesage International Airport,medium_airport,YQB
1865,The Pas Airport,medium_airport,YQD
1866,Red Deer Regional Airport,medium_airport,YQF
1867,Windsor Airport,medium_airport,YQG
1868,Watson Lake Airport,medium_airport,YQH
1869,Yarmouth Airport,medium_airport,YQI
1870,Kenora Airport,medium_airport,YQK
1871,Lethbridge County Airport,medium_airport,YQL
1872,Greater Moncton International Airport,medium_airport,YQM
1873,Nakina Airport,medium_airport,YQN
1874,Comox Airport,medium_airport,YQQ
1875,Regina International Airport,medium_airport,YQR
1876,St Thomas Municipal Airport,medium_airport,YQS
1877,Thunder Bay Airport,medium_airport,YQT
1878,Grande Prairie Airport,medium_airport,YQU
1879,Yorkton Municipal Airport,medium_airport,YQV
1880,North Battleford Airport,medium_airport,YQW
1881,Gander International Airport,medium_airport,YQX
1882,Sydney / J.A. Douglas McCurdy Airport,medium_airport,YQY
1883,Quesnel Airport,medium_airport,YQZ
1884,Rae Lakes Airport,medium_airport,YRA
1885,Resolute Bay Airport,medium_airport,YRB
1887,Rivière-du-Loup Airport,medium_airport,YRI
1888,Roberval Airport,medium_airport,YRJ
1889,Red Lake Airport,medium_airport,YRL
1890,Rocky Mountain House Airport,small_airport,YRM
1891,Ottawa / Rockcliffe Airport,medium_airport,YRO
1893,Trois-Rivières Airport,medium_airport,YRQ
1894,Red Sucker Lake Airport,medium_airport,YRS
1895,Rankin Inlet Airport,medium_airport,YRT
1896,Revelstoke Airport,medium_airport,YRV
1897,Sudbury Airport,medium_airport,YSB
1898,Sherbrooke Airport,medium_airport,YSC
1899,Suffield Heliport,heliport,YSD
1900,Squamish Airport,small_airport,YSE
1901,Stony Rapids Airport,medium_airport,YSF
1903,Smiths Falls-Montague (Russ Beach) Airport,medium_airport,YSH
1904,Saint John Airport,medium_airport,YSJ
1905,Sanikiluaq Airport,medium_airport,YSK
1906,St Leonard Airport,medium_airport,YSL
1907,Fort Smith Airport,medium_airport,YSM
1908,Niagara District Airport,medium_airport,YCM
1909,Marathon Airport,medium_airport,YSP
1912,St. Theresa Point Airport,medium_airport,YST
1913,Summerside Airport,medium_airport,YSU
1915,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,medium_airport,YSY
1917,Pembroke Airport,medium_airport,YTA
1918,Cape Dorset Airport,medium_airport,YTE
1919,Alma Airport,medium_airport,YTF
1920,Thompson Airport,medium_airport,YTH
1921,Big Trout Lake Airport,medium_airport,YTL
1923,Tasiujaq Airport,medium_airport,YTQ
1924,CFB Trenton,medium_airport,YTR
1925,Timmins/Victor M. Power,medium_airport,YTS
1926,Billy Bishop Toronto City Centre Airport,medium_airport,YTZ
1927,Tuktoyaktuk Airport,medium_airport,YUB
1928,Montreal / Pierre Elliott Trudeau International Airport,large_airport,YUL
1929,Naujaat Airport,medium_airport,YUT
1930,Hall Beach Airport,medium_airport,YUX
1931,Rouyn Noranda Airport,medium_airport,YUY
1932,Bonaventure Airport,medium_airport,YVB
1933,La Ronge Airport,medium_airport,YVC
1935,Vermilion Airport,small_airport,YVG
1936,Vernon Airport,medium_airport,YVE
314953,Tommy Kochon Airport,small_airport,YCK
1937,Qikiqtarjuaq Airport,medium_airport,YVM
1938,Val-d'Or Airport,medium_airport,YVO
1939,Kuujjuaq Airport,medium_airport,YVP
1940,Norman Wells Airport,medium_airport,YVQ
1941,Vancouver International Airport,large_airport,YVR
1942,Buffalo Narrows Airport,small_airport,YVT
1943,Wiarton Airport,medium_airport,YVV
1944,Deer Lake Airport,medium_airport,YVZ
1945,Petawawa Airport,medium_airport,YWA
1946,Winnipeg / James Armstrong Richardson International Airport,large_airport,YWG
1948,Déline Airport,medium_airport,YWJ
1949,Wabush Airport,medium_airport,YWK
1950,Williams Lake Airport,medium_airport,YWL
1952,Webequie Airport,medium_airport,YWP
1954,Wrigley Airport,medium_airport,YWY
1955,Cranbrook/Canadian Rockies International Airport,medium_airport,YXC
1956,Edmonton City Centre (Blatchford Field) Airport,closed,YXD
1957,Saskatoon John G. Diefenbaker International Airport,medium_airport,YXE
1958,Medicine Hat Airport,medium_airport,YXH
27308,Bonnechere Airport,closed,YXI
1959,Fort St John Airport,medium_airport,YXJ
1960,Rimouski Airport,medium_airport,YXK
1961,Sioux Lookout Airport,medium_airport,YXL
1962,Whale Cove Airport,medium_airport,YXN
1963,Pangnirtung Airport,medium_airport,YXP
1964,Beaver Creek Airport,medium_airport,YXQ
1965,Earlton (Timiskaming Regional) Airport,medium_airport,YXR
1966,Prince George Airport,medium_airport,YXS
1967,Northwest Regional Airport Terrace-Kitimat,medium_airport,YXT
1968,London Airport,medium_airport,YXU
1969,Abbotsford Airport,medium_airport,YXX
1970,Whitehorse / Erik Nielsen International Airport,medium_airport,YXY
1971,Wawa Airport,medium_airport,YXZ
1972,North Bay Jack Garland Airport,medium_airport,YYB
1973,Calgary International Airport,large_airport,YYC
1974,Smithers Airport,medium_airport,YYD
1975,Fort Nelson Airport,medium_airport,YYE
1976,Penticton Airport,medium_airport,YYF
1977,Charlottetown Airport,medium_airport,YYG
1978,Taloyoak Airport,medium_airport,YYH
1979,Victoria International Airport,large_airport,YYJ
1980,Lynn Lake Airport,medium_airport,YYL
1981,Cowley Airport,small_airport,YYM
1982,Swift Current Airport,medium_airport,YYN
1984,Churchill Airport,medium_airport,YYQ
1985,Goose Bay Airport,medium_airport,YYR
1986,St. John's International Airport,large_airport,YYT
1987,Kapuskasing Airport,medium_airport,YYU
1988,Armstrong Airport,medium_airport,YYW
1989,Mont Joli Airport,medium_airport,YYY
1990,Lester B. Pearson International Airport,large_airport,YYZ
1992,Gore Bay Manitoulin Airport,medium_airport,YZE
1993,Yellowknife Airport,medium_airport,YZF
1994,Salluit Airport,medium_airport,YZG
1995,Slave Lake Airport,medium_airport,YZH
1996,Sandspit Airport,medium_airport,YZP
1997,Chris Hadfield Airport,medium_airport,YZR
1998,Coral Harbour Airport,medium_airport,YZS
1999,Port Hardy Airport,medium_airport,YZT
2000,Whitecourt Airport,medium_airport,YZU
2001,Sept-Îles Airport,medium_airport,YZV
2002,Teslin Airport,medium_airport,YZW
2003,CFB Greenwood,medium_airport,YZX
2005,York Landing Airport,medium_airport,ZAC
2006,Shuswap Regional Airport,medium_airport,YSN
2008,Boundary Bay Airport,medium_airport,YDT
2009,Ilford Airport,medium_airport,ILF
2010,Bathurst Airport,medium_airport,ZBF
2011,Bromont (Roland Desourdy) Airport,medium_airport,ZBM
2012,Kelsey Airport,medium_airport,KES
2013,Eastmain River Airport,medium_airport,ZEM
2014,Faro Airport,medium_airport,ZFA
2015,Fond-Du-Lac Airport,medium_airport,ZFD
2016,Pukatawagan Airport,medium_airport,XPK
2017,Fort Mcpherson Airport,medium_airport,ZFM
2018,Tulita Airport,medium_airport,ZFN
2019,Grand Forks Airport,medium_airport,ZGF
2020,Gods River Airport,medium_airport,ZGI
2021,Little Grand Rapids Airport,medium_airport,ZGR
2022,High Prairie Airport,small_airport,ZHP
308731,Corazón de Jesús Airport,small_airport,CZJ
2023,Jenpeg Airport,medium_airport,ZJG
2024,Swan River Airport,medium_airport,ZJN
17059,Cascade Locks State Airport,small_airport,CZK
2025,Kashechewan Airport,medium_airport,ZKE
2026,Thicket Portage Airport,medium_airport,YTD
2027,Muskrat Dam Airport,medium_airport,MSA
2028,South Cariboo Region / 108 Mile Airport,small_airport,ZMH
2029,Pikwitonei Airport,medium_airport,PIW
2030,Masset Airport,medium_airport,ZMT
17060,Chisana Airport,small_airport,CZN
2031,Poplar River Airport,medium_airport,XPP
17061,Chistochina Airport,small_airport,CZO
2033,Sachigo Lake Airport,medium_airport,ZPB
2034,Pincher Creek Airport,medium_airport,WPC
2035,Pinehouse Lake Airport,small_airport,ZPO
2036,Round Lake (Weagamow Lake) Airport,medium_airport,ZRJ
2037,Sandy Lake Airport,medium_airport,ZSJ
2038,South Indian Lake Airport,medium_airport,XSI
2039,Stewart Airport,medium_airport,ZST
2040,Bloodvein River Airport,small_airport,YDV
2041,Shamattawa Airport,medium_airport,ZTM
2042,Ignace Municipal Airport,medium_airport,ZUC
2043,Churchill Falls Airport,small_airport,ZUM
2045,Lac Brochet Airport,medium_airport,XLB
2046,Wollaston Lake Airport,medium_airport,ZWL
19598,Canandaigua Airport,small_airport,IUA
17080,Delta Junction Airport,small_airport,DJN
2149,Mostaganem Airport,small_airport,MQV
2047,Blida Airport,medium_airport,QLD
2048,Bou Saada Airport,medium_airport,BUJ
2049,Soummam Airport,medium_airport,BJA
2050,Houari Boumediene Airport,large_airport,ALG
2051,Djanet Inedbirene Airport,medium_airport,DJG
2054,Illizi Takhamalt Airport,medium_airport,VVZ
32193,Ain Arnat Airport,medium_airport,QSF
2056,Aguenar – Hadj Bey Akhamok Airport,medium_airport,TMR
2057,Jijel Ferhat Abbas Airport,medium_airport,GJL
